64,64
263172,328965,328965,328965,460551,592137,263172,460551,591108,1446416,1050118,788485,327680,2431510,984321,4140062,5781545,11368282,11103824,11696476,13868671,13473909,13671032,13210222,12947568,13933951,14525572,14000767,13671805,14196865,12879976,13341044,11166535,10771781,10968905,9259057,8668975,7814437,9592649,9527114,7027751,7226412,5584166,6177336,2297607,3020299,2298637,2758417,6443074,4205344,3877159,3156780,3549998,2368554,3490144,3096161,3096159,3160921,3028304,3159882,2963280,2963029,2832472,3029081
263172,526344,263172,328965,328965,394758,460551,460551,460290,1051657,1971474,591878,1708046,1707785,5192751,5189662,8672314,11170131,12485477,13210479,14066047,14197374,13934202,13801333,14262402,14327168,15183506,15117715,15117970,14787979,14853770,13933951,14195840,14394758,13275505,13539703,12681825,12351837,8799787,8406058,10446409,11434074,7817523,4137492,3218192,2823697,3087124,1771009,3613212,2101513,1905418,4074791,2764351,2635347,2964063,2964327,3358824,3095646,3094869,3094099,3094617,2897751,3095130,3094876
394758,460551,460551,263172,460551,328965,394758,197379,1117448,721923,657671,1379595,1049859,2233615,3810069,6569256,9066043,12024669,12881261,13671032,13867383,13999993,14460551,14196348,14986126,14788747,15118225,15578776,15249300,15446940,15248278,14329738,15184279,14526088,14787976,14263684,14393472,13935487,13471339,11826004,8800557,10708553,9920065,7620661,7623749,2296836,1115908,3217686,2364687,3482393,1970441,3221547,2500917,2635612,3227238,2964837,3161960,3030372,3095904,3226714,2964573,3161439,2766681,3160156
394758,197379,263172,328965,460551,328965,328965,986895,590086,1380107,1380878,1708300,3418660,3746594,5783859,8277813,10973011,12157025,12881258,13802618,14065534,14262138,13932919,14459012,15117969,14788747,14921359,15053720,14985619,15515303,14989471,15119002,15316383,15448221,15250070,14722953,14787977,14459781,13472112,13274989,11827284,11036487,7813919,10117704,5319705,3150858,3349778,1050629,3613468,3615784,2233613,2894643,2764870,2765648,3161701,3293542,3030890,2833765,3031142,2898527,3095906,3423842,2766681,2898782
526344,263172,197379,460551,394758,328965,394758,657930,855055,721664,1445898,4864044,5062450,5850680,4334617,8869691,10906444,12221534,13011817,13013098,13934200,14327934,14460035,14657161,14723728,14855314,14790550,15250590,15184541,15515311,14925741,14989477,15120031,15119256,14922137,14657933,14919563,14787203,14195063,14130298,13670001,12616802,12023637,11498320,7554864,4465942,4269338,3152655,1115136,2298895,4797742,3091763,2962507,2898267,2832736,2964579,3162732,2965098,3161449,2832993,2898529,2701659,2964060,2701146
460551,460551,394758,592137,394758,394758,526344,789516,328452,984065,1115137,7691856,5587516,4533022,5584934,9263681,11563605,12484962,12552034,13670518,13934204,14131070,14197122,14986898,15185310,15054496,14658455,15185055,16041653,15849682,15060932,14860207,15515049,15186338,15120032,14921366,15184797,14723472,14459012,14129011,13670001,13209707,10905416,11103052,9526081,4005904,3545105,2493958,5323824,2495759,9137505,2960691,2830664,2767457,3096425,3031662,3163504,2834025,2965610,2964838,3095654,2898525,2898525,2766941
263172,460551,263172,328965,394758,394758,460551,460551,1182986,1379078,3942685,6704189,5520687,5323306,4728854,8145974,11169104,12222301,13143915,13539955,14329222,14263428,14657673,14988445,14594200,15515049,15054495,15317924,15582130,16773355,15919076,14927804,15056304,15318183,14987932,15382690,14922396,14856087,14329738,14263169,14065533,12815208,11629137,11103311,9458744,6699816,3349779,4139293,3086610,5127476,9533805,3421243,2764871,2701145,3030630,2834795,2965610,2965868,3096169,3030119,3095908,2964061,3030112,2898270
394758,460551,394758,657930,460551,657930,592137,592137,985607,2694422,5126700,8216653,5453869,3416600,7490361,9987402,10775370,12155997,13077607,13802614,14131581,14197123,14461587,14726046,14989478,15317672,15515049,15778221,16372672,15586508,16050151,15849939,15917782,14792361,15383465,15054500,14659994,14790553,14460554,14196609,13999997,13274217,12484444,10773573,10774347,8408376,3942168,4665636,2364175,6837579,7033673,5851453,2896197,3094870,3030370,3030630,3095908,3161958,3096167,3095909,2964322,2766941,2964320,2832480
394758,328965,526344,394758,460551,460551,460551,526344,920072,3021586,5849138,9466726,5059885,1903622,7555894,10446926,12157281,12288608,13143915,13671285,14065792,14591881,14724757,14594458,15317413,15317670,14857890,14660768,16372933,15981005,16373707,15321538,15124413,15188916,15778477,14988961,14988961,14791323,14394505,14262659,13670004,13473392,12548697,11299661,10182209,8473138,6898995,6638146,5587250,5388330,7296587,7559758,3092805,2635609,3227749,2965606,2965092,3030368,2833508,3030115,3095908,3030113,2964321,3095653
460551,197379,460551,394758,328965,394758,460551,526344,1380364,6704699,5258798,6507582,2626830,4270883,8476738,9197629,12025952,12353887,13012072,13539955,14066301,14328709,14922136,14660251,15317671,15186084,15054500,15252135,15715520,16442585,14861499,16243409,16706270,14990765,15646890,15120802,14791578,14724753,14328708,13736822,13998965,13604465,12748386,11496784,9852217,8801847,6964533,2364433,5980983,5784887,4337441,4863016,3092549,2962778,3030892,2899305,3227499,3096685,3293033,3358824,2964322,3161699,2898527,2898275
460551,394758,460551,460551,592137,394758,131586,526344,789256,8151376,3353125,4665637,6836805,3219221,6306854,9591361,11695706,12551268,12552291,13934196,14131839,14658701,15053720,14856345,14659993,14923166,14593945,15712683,15056557,14993854,15584963,15059390,15521227,14727592,15451312,15318180,14988699,14527632,14526858,14196861,13933174,13999997,12748899,11564373,11036234,9590076,5976352,3153176,4731429,7361866,7757907,4995119,2633798,2635609,3031148,3096941,2899818,3161963,3161447,3029603,3095652,3226980,2964322,2964578
526344,197379,328965,657930,526344,592137,657930,592137,1907997,5127218,3748400,5060910,5521463,1772804,6241067,10512206,10972496,12287584,12815720,13671541,14131840,14591881,15052945,14988184,15252128,15120031,14855830,14725274,15583156,16704983,16438982,15584191,16244179,14397600,14857373,14987676,15053721,14723726,14130302,14327933,13801586,13341035,12748386,11432017,10772804,10114876,6962985,2232330,4665635,6244668,7165005,4797992,2765383,2701143,2767198,3030114,2964579,2964068,3095647,4738413,6054263,6448253,6382462,6251135
263172,460551,263172,328965,592137,460551,460551,592137,855311,2430997,2103057,4139808,722435,1772805,7554609,9919808,11366483,11432531,12618341,13606262,14001025,14592394,14725777,14594709,15252130,15317410,14856860,15384494,14858923,14992056,15449266,15125434,15255480,15187628,14396057,15580064,15251101,14922393,14593425,14198150,13605748,13605235,12484957,11761239,11233868,9983548,10248008,3546902,4008226,6704706,4664607,5258292,2633284,2831440,2964058,2898268,2897498,3161184,4998761,7165804,9332087,10253189,10121090,9530237
460551,460551,526344,657930,592137,460551,460551,197379,263174,3155744,1971474,4863531,1181702,3284499,9659211,11102544,11432275,11761496,12881513,13277553,13868409,14263429,14330767,14661020,15317670,15581871,15778219,15516080,15386294,16441558,15978438,16702675,15519428,16374736,15121830,14858148,14791578,14528405,14659989,14263943,13473136,13471853,12945765,11169358,11759185,10707271,8932152,4202258,1904650,3022871,3547157,1246983,3486530,2830927,2766678,2963804,3422811,5460594,8152187,10316663,11299186,12153977,12219768,11693174
526344,657930,526344,460551,723723,263172,263172,723723,657675,3681061,2628630,3351068,4010029,5388076,9262657,10511433,11432276,12155740,12091742,13343092,12948596,14067597,14067856,14661280,14792355,15318699,15778224,15713460,15846587,15846590,16637651,15781572,15651016,16504266,15715261,15647924,15120806,14199188,14199442,13803654,13474682,13275245,12748388,11891796,11760212,10905165,9525059,7886405,2299668,3285792,1837828,3089442,2895421,2765134,2701141,2766425,4342880,7033705,9788266,12020590,12545899,13068382,12871002,12346467
592137,526344,526344,592137,460551,460551,657930,526344,789775,5588026,3616038,3746854,2035467,5453352,8737083,10906192,11893083,11169616,12618094,9196344,12158567,12423283,13345162,14134935,14265494,14989988,15449517,15515310,15319984,15187372,14924205,14857634,14923175,15055786,15515310,15186597,14397083,13607306,12488308,12291186,12684147,10644049,9261371,7221531,11629140,10971726,9919815,9792860,6179652,1314055,3548962,1510667,2501179,2700880,3029336,2832218,4801113,8803174,10771556,12673630,13065040,12996672,12931134,12406860
263172,526344,328965,657930,592137,526344,526344,394758,526344,1774609,5720132,3812132,3417632,8281935,11304290,11498840,12222050,9327938,9921358,10251350,11172709,10053971,9528401,9790799,10119764,11435107,12817023,14068370,14528665,14726046,15052958,14722967,14659994,14397081,13673100,10710099,11829613,9396042,9264460,10316377,10316116,10316115,9459262,10972501,9260604,10708553,10380362,7490362,5125167,655872,5061685,3616044,2830145,2699854,2963290,2898267,4668244,9060947,11620430,12997699,12931135,12931136,13193536,12275274
328965,394758,394758,526344,460551,526344,592137,526344,592137,526602,6301469,3087126,4667441,10255723,11238496,12156770,11236187,10645338,10380881,12290929,12751737,12619898,11831154,9986123,8998975,8077617,9196353,11895403,13672839,14330515,14589837,14591377,13936268,12289131,10050885,9722184,8801081,9919561,10906457,12422776,12355182,12223596,12090982,12354154,11367259,10774093,10775376,10253153,5915198,2102545,4068623,3289145,2698302,2831440,3094876,2963803,4865366,8994897,11749961,13062721,12996928,12996928,13061950,12735311
460551,526344,460551,328965,592137,526344,394758,592137,657930,461066,6826522,5321514,4272426,6177075,11105372,11565915,11171676,12357234,11697507,12355180,11367003,12488825,12755350,12427416,8340787,11365202,10311489,11891034,12815729,14395020,14329235,14131589,13343356,12155487,10310205,10574147,9852991,10906972,12886151,12029040,12292987,10248008,12222822,10841430,12158053,11103826,10512976,9395786,6114889,2955796,7483683,2894898,2632508,2765394,2832474,3094876,4930903,8928591,11684423,12996928,13062721,12996928,12996927,12406862
263172,592137,592137,394758,460551,657930,657930,657930,526344,726034,11036243,8143410,4466716,6440507,11434335,10908504,11895658,10778204,12422261,11959139,9263432,9532269,5717022,4600621,7821643,11300437,11099714,11301973,11365201,14132359,15647148,14658705,13868417,12289126,10904651,10116675,11630432,6375746,2628876,5518112,10321262,6962472,11894373,12094062,12291443,12225902,11566435,8145459,4600880,4532511,11167318,2830649,2698301,2699860,2964060,2766168,4799831,8928847,11684423,12996928,13062720,13127743,13127743,12669261
328965,328965,723723,460551,460551,592137,592137,526344,789516,657933,13868680,9325618,7157291,7821646,10841686,11369307,11829344,12223330,12224362,12160104,12420467,13344134,11174244,8149310,13873056,13343619,11690839,15119001,13081722,14590857,14791069,15183770,14064509,12486502,14066815,12419683,13803401,13410702,13479582,13541263,13343886,12883842,12881524,12157800,13473655,13407858,10973525,10316373,3087641,7286310,12613202,2895923,2764353,2634067,2964060,2766939,4734038,8928591,11684423,12931135,13062718,13127743,13193277,12537163
525574,460551,460551,263172,460551,723723,592137,526344,592137,920331,13670010,13805963,9063230,4993573,10580568,11499610,12091487,14133118,13344384,13475968,13208949,13476755,13278864,14924205,13608083,13933708,14462098,14133392,13475710,14787979,15383206,14525584,13735544,13934461,13540222,15120553,13539972,14591637,13343370,13605766,13537914,12419944,12881262,13803647,14001541,13275761,10711384,11764591,6179397,10309432,14065023,3747630,2895683,2699860,2832474,2766938,4865367,8994384,11750216,13128514,13062718,13193536,13259070,12405577
1051398,985865,591108,723723,460551,460551,394758,592137,657417,723718,985350,15582127,9983300,4468776,9857105,11565662,12946541,13670265,13738882,12817777,12752507,12948595,13143151,13471343,12881009,14265236,13869961,14395272,13669239,14919052,15249821,14460045,13801337,14129790,13999239,14131083,14528154,14792352,13343872,12291184,11566693,13343106,13604986,14066566,13473399,12354398,10974556,8080443,2492677,13339765,14455156,2763833,2567231,2700371,2766939,2897754,4733525,9191506,11749705,12931134,12996927,13193536,13127997,12471115
1510921,1642253,1315084,1117195,657416,657930,592137,526344,460038,1051917,1051404,13867913,11890007,3218967,11041639,11170647,12947309,13672061,14724494,14790288,14526860,14723467,15578524,14592655,14789267,14656911,14526092,14195844,13603703,14393221,14920856,14722704,13932410,13866358,14261635,14721932,15117209,15117463,14788752,14853005,14985360,14657430,14919313,13868156,13340273,12617315,12223076,9133390,4991007,13803402,14984331,3289400,2501441,2700371,2832732,2766169,4930391,9125713,11684166,13127743,13127743,13259329,13062204,12734287
2168590,2037263,2168849,1577487,1315085,919562,394245,526344,525831,854796,789261,13937562,12491900,8087903,8213310,11368024,12618343,13012589,14131331,14920335,14789010,15249820,15249050,15511709,15315101,15051667,14327426,14656391,14130302,14392962,14853770,14656391,14194553,13604472,14064510,14458760,14591117,14986393,15379867,15183258,15248535,15247770,14920594,13735032,12552298,12813664,10971209,8345935,8538420,14197903,13472117,3158840,2763841,2831700,2635354,2898269,4864856,9519701,11815752,13061950,13193536,13193790,13193277,12209740
2365969,2562580,2628373,1970957,1708300,1445906,591624,526344,591880,723467,1051660,13804675,14924202,4135698,8410437,11368024,12355176,13076842,14722444,15051668,15185055,15382436,15381155,15381155,15446430,14656909,14328709,14000000,13867387,14062714,14851717,14522751,14128247,13668982,14130298,14590598,14788748,15117978,15249308,15119006,15118236,15315358,14591377,14326917,13143152,12223068,11235665,4597790,10776667,14594979,12817280,3092272,2500413,2634321,2701146,2898269,4930906,9388115,11749959,13193536,13127743,12996411,13193020,12537421
2694166,2431508,2431508,2234383,2168849,1643020,985864,789003,526344,854796,789003,13212541,14596259,7486766,7755338,10907733,12486762,13670266,15052439,15120288,15448229,15382438,15776683,15447718,15251361,14920594,13539448,13473402,13736059,14326656,14458503,14590859,14392192,13273198,12813931,13735286,14854544,15186081,15645097,15449001,15185055,14987419,14657170,14656139,13538165,11038031,10182726,5455154,13604221,14593690,13013888,3091249,2763842,2568532,2569815,2701404,4733527,9322322,11946825,13062204,13127997,13259070,13127484,12537164
2628116,2234383,2693651,2496788,2431508,2365715,1708816,722952,657417,854796,920332,14000006,14200218,9130299,6441534,10842715,11828321,13802364,14856088,14724759,15119261,15185314,15316645,15580074,14921627,13867904,13407096,13736831,13208688,14196101,15315357,15250081,15050901,13865850,13339504,13472117,13866876,13668981,14590350,14723998,15119008,14857373,14920343,14262921,13077611,12287327,11040091,6374456,13342845,14528156,12157553,2697775,2370110,2503505,2701401,2964063,5128029,9651286,11881032,13258814,13193277,13127484,13193277,12799566
2431508,2694680,2629144,2432021,2694680,2300437,1905679,1248778,854283,921102,919819,7361090,14003355,11498846,7226166,10449245,11960676,13012852,14395532,14790039,14920598,14853523,14460052,13538937,13735542,14064259,13341050,14066057,13077361,14590601,15119526,15316389,14721937,13142901,13142385,13404788,13340280,13868665,11822152,13931389,14920083,14986902,14657425,13735032,12879716,11826518,10052945,6233621,13738636,13146238,3354416,2763057,2895428,2569041,2766682,2635354,4864599,9322320,12012361,13259070,13324863,13193277,13193277,12470602
2365715,2168336,2563094,2169106,2431508,1971472,1774093,1248778,920075,657930,985868,920847,10643548,11759967,2893348,10250578,10775376,12880233,14131585,14460043,14459017,14590600,13208945,13473396,14329737,14065796,11036755,12351846,10575180,12942952,13538167,13935504,13800830,5514266,4130816,9126451,13342331,14260087,14393988,12150865,13932408,14196612,13998452,13405039,12551007,10183237,8145207,4014394,4796715,3617842,3486002,3026229,2632256,2634574,2569300,2701144,4798803,9519699,11815239,13193277,13193277,13193277,13193277,12602187
2563094,2497301,2563094,2432021,2299922,1970957,1970957,1248776,1183243,591624,789003,657930,986119,1115919,854022,9001542,9788740,11959390,13077100,13670262,13669238,13076327,12946796,13604473,13933699,13276282,11631467,7619899,6501161,6240821,6367261,7022877,4791830,5253665,9593422,12816760,13407351,13669747,13473143,13738882,12878695,13471341,13141604,11891541,10905416,9261111,7094061,3552305,3683381,3617588,3288623,2763314,2435130,2634315,2569552,2766164,5127251,9256011,11946568,13193277,13259070,13127484,13193018,12537164
2760473,2563094,2365715,2168849,2234383,2300176,1971211,2103054,1314571,1116171,854796,854796,591624,985868,986893,8738369,10183498,10379847,11694675,12155483,11759185,10510147,12751217,12619379,10776664,11697768,12224370,13344134,10712926,10053969,5646107,6041121,7818048,10579545,10778207,11237728,11369313,12157546,12355432,12025953,13866356,12154709,11693388,9523252,10050881,8604210,6897201,2960169,3551795,3683381,3354416,2763314,2698298,2501958,2502989,2634062,5061199,9518669,12012101,13126971,13192764,13258557,13258811,12536651
2826009,2892059,2497301,2168336,1773832,2627858,2627858,2562067,2037263,1248009,854795,657417,921102,789003,723723,6173217,11040598,10973524,11433813,11168331,8735803,9462089,10515287,11896941,11831921,11105889,11896434,13016455,12752004,12753283,11832956,11831154,13149326,11305321,12885120,11569263,12358265,12489081,13738626,12881776,11761752,11101253,11563084,11499600,10250054,9461315,4069649,3420728,3814967,3486516,3420209,2828849,2501177,2306119,2635345,2635088,5126479,9256260,11946308,13192764,13258557,13390142,13193018,12536653
3154461,3022618,2627860,2299922,2102797,2759444,3022616,3284759,2693396,1643020,855049,657417,526344,854796,920589,8279881,9329479,11040600,11829343,12354393,10973263,11829855,8606786,9659721,11700079,12883323,13015162,13015931,14724249,14461848,15383216,13938075,14133398,13738379,13476491,13279611,12817271,11172707,9528397,9592650,14526608,11366221,10113081,11435091,10580813,9592901,7951688,3618356,3749174,3618102,3288623,2894643,2501951,2504021,2767454,2701405,5061466,9584974,11880772,13324350,13192764,13258557,13193019,12668239
2891545,2891545,2694166,2562580,2628371,2890005,3021845,3613464,3547673,2299922,1117449,723210,920846,592650,855052,4072219,9527879,10447692,10645327,11367758,12686439,11436635,13408380,2228739,3282960,7023900,8994862,8925737,10311755,11823966,11827821,12351858,11432810,10373697,9254958,9850944,9653822,4919816,9327689,11566688,13410166,13474932,12224351,8210990,10973520,8671542,4993581,3617587,3683381,3486516,3222830,3092023,2502729,2570072,2701925,2571878,5325924,9716052,12011848,13259070,13193277,12995385,13192765,12536654
3219480,2760215,3023131,3153944,2562065,3087894,3021584,3613718,3416087,2300176,1117452,920589,854796,723210,986382,1116934,9264455,11895908,12224872,12620394,12750692,13279354,13278592,13604224,12418162,11637632,14139050,14533806,14667961,15124408,14997190,13870743,14997959,13543060,13479830,13876126,13020569,5449761,13738124,12884344,14134151,13212016,12423021,11567458,10973779,8015933,4139558,3748404,3748918,3683381,3354162,3026490,2371660,2505828,2571628,2638192,4997990,9520217,12078156,13324350,13324350,13390143,13258557,12602446
4402207,3285274,3285274,3153944,2758930,3416087,3350550,3745304,2890256,1905166,985614,985868,920589,526344,657930,1051661,6371367,9593155,12290152,13277811,12884342,13675149,13606276,12880752,13601403,13403257,5055254,15451573,14141365,14666677,15783613,15256763,15849921,15254449,5446170,6372396,12746100,13274748,13540476,13476998,13937033,10974805,9594193,12552553,10644567,4859935,4337452,2564900,4077626,3683637,3158064,2830140,2438225,2440036,2572913,2572913,4932714,9783649,12012877,13192766,13193016,13193018,13258557,12470860
5847082,4270878,4139549,4007706,3941918,3679511,4008219,3876120,3481110,1904909,920076,920075,854796,592137,723723,854539,3481109,8737596,10711377,11501149,13081975,13410947,13739913,14131842,12946543,13075576,13142139,13207929,14205369,13680299,13679793,12627352,12825241,13351598,12218988,12745839,12614505,13604216,14131588,14331538,12160617,11895647,12553838,10643532,7291958,2758933,4400669,3092272,2039583,4472897,2960685,2961472,2504280,2505834,2375534,2507377,4998251,9652577,11881291,13126973,13193016,12929846,13192507,12602445
7423025,6043688,6109481,6372655,5518373,5387818,4729888,4860962,4268824,3481625,2037268,854796,855309,854796,854796,789516,856082,5714728,10250577,12883059,12752241,11831142,13541765,13474940,13606528,13077359,13801607,14130326,14196371,14588821,14524823,14261399,14326417,13602436,13798787,13337201,12747882,13604474,14461324,13410435,12026718,7157533,11237977,9460034,10585983,3743002,6174766,3814967,2828586,2697002,2828588,3092799,2503509,2440811,2375534,2441838,5063789,9586530,12143947,13587008,13323834,13323835,13586747,12536651
8933948,8473658,8671037,8474941,7751990,7160626,5714466,5846052,5714466,5255201,3350554,1116939,526344,723210,657416,920075,920589,4008228,5515030,11566683,12421739,12686193,12687484,12093546,13803653,11829352,12290675,13672330,14328980,14395292,14265762,14002847,14396832,14790040,13931132,13537652,12354149,14197379,13803907,11831144,11170132,10251336,8737851,8673609,7625816,3216654,8473915,4275264,3157037,3420725,1512471,2433830,2570070,2506604,2704499,2573430,5129582,9651807,12078156,13192248,13323834,13192247,13520700,12340044
10839370,10577227,10643021,10511434,9854535,9460036,8999485,8605498,8605244,8277051,6043434,2759705,461064,723210,657417,789516,854540,920588,4925983,9592393,9855553,10777427,12949884,13872271,13739145,13869964,12486774,10051920,11697773,11698798,12357244,12686979,13672849,11567471,12485489,12090727,13605758,14000776,13869955,11764321,10709840,11435873,9528918,4137501,3283472,5384476,9984062,657417,3551795,2368037,2762797,2236453,3025967,3226207,2637933,2506356,5129322,9651804,12012363,13192248,13651772,13258041,13389114,12470858
11694679,11695962,11498325,11235410,11234897,11366484,10840140,10906191,10577226,10445130,8277305,5058343,1906451,657417,657673,526344,854539,262660,5254692,4661525,10580057,11566691,10516054,10911589,13015938,13936783,13409416,13606025,13541261,12883335,12292481,13015947,11501680,13803663,13473661,14132100,14264463,14002315,12224871,8343353,11696989,9199176,6240813,3742230,6896684,8209716,10970954,4012864,2301728,789005,1710362,3289137,2433830,4078653,3353903,3551547,5719646,9519962,12011848,13192248,13454907,13258041,13323320,12602187
12286816,12088924,11957338,11892311,11892311,11959132,11893339,11629913,11366741,10840653,9984840,7358006,4533284,1708049,855054,1709335,328452,328706,6108969,4007712,5253663,10383448,6964020,13279881,12292985,12225652,14461332,14394511,14856094,13804689,14725793,15515052,12817540,14527894,14329740,14724494,13343870,12686454,12160627,6437415,9133890,6767155,3544590,7291695,7749159,10313801,11430993,4536888,3157037,1709591,525833,986384,2565416,3354162,3090990,3222829,2697002,3615021,10438731,13258814,13389627,13323834,13454391,12735057
12221793,12155229,11957850,12089690,12089944,12090458,12090206,11893340,11695706,11169362,10511432,9130817,6700591,4270369,3484714,657930,197379,65793,3546394,5648424,3743765,6701360,8740683,11634804,11240298,13344383,13342841,14328969,14987419,14133653,15976888,15187373,14988705,14920855,14591882,12684142,13673089,12686194,9595223,10055774,5845022,4398356,4659986,12025441,9525573,12220510,10773576,8477262,2105637,2499107,2894381,4670792,2038302,5328722,4407620,3289139,2697002,3419955,2893869,4337456,13192765,13389114,13389368,13064013
12352609,12155229,12155229,12089690,12286554,12221533,12090204,11959131,11630426,11498070,10971982,10575689,8212029,5655371,2696230,1380883,65793,197379,459008,5385505,4531226,4269079,5583141,5649447,12556158,11240043,12949116,12882553,14066578,14923170,15054241,15121065,14858150,13079678,12947567,13869953,12423281,11961449,5255719,6635308,5056539,4530453,10776400,10577743,10576714,12220765,13273196,7816240,2036490,2168859,1249040,1972763,2565414,4078655,2302757,3157553,2697002,3881276,3814712,3155755,4733247,12732217,13454649,13193797
12286816,12155229,12089437,12287069,12286812,12352864,12287325,12024410,11892821,11563863,11036490,5391168,3158066,2828589,2631206,1512726,263172,0,263173,5778720,4399897,4598048,4335132,4466717,7360835,10912111,12949376,12423030,14528156,14266268,14857377,14003610,14922915,13475467,13146504,13212292,9791312,13609367,3347981,4727325,3873552,9067068,11762527,11499101,11431252,12220508,12615267,8868156,11300177,3353900,3353643,3880760,2696488,4210241,723468,1184020,1973280,1973279,2959403,3354933,2827816,2302247,9321015,13126964
