64,64
263172,328965,460551,394758,657671,1380622,1511951,1709330,1182986,919814,1248779,1182986,722181,1050630,1247236,2035721,3942944,4139808,4468773,4600872,4732460,4272938,2694166,1641994,2168338,3286303,3943204,4204320,5123106,8477005,11634553,9596253,5716270,3809816,2626571,1639936,1508864,1312513,524288,919814,723210,854796,854280,985866,1051657,1117450,1051400,1181703,1838603,3415834,5847342,8015679,9526857,10380879,10776150,9463124,5126707,4011315,3157035,2960172,2697002,2762795,2697515,2763308
328965,328965,328965,855050,1709587,1577743,1709329,1248778,788228,656642,656642,656642,1116423,1773839,3812132,5521976,6573633,7428684,7363149,6508356,5916734,5851200,5127992,4273198,3351581,3416860,4468005,4400411,5253148,6895915,9263689,13672847,14990764,13347483,12098445,11046016,10980223,10915458,6903116,1706758,919560,723725,723210,723210,657930,723210,789003,985868,985353,1510410,3086869,5189927,7292213,8738885,9397331,7163202,4272944,3091758,2894379,3091758,3289139,3157553,2697515,2697515
263172,328965,328706,1184013,1709329,1182985,657154,525313,656899,722435,919813,1248008,1839886,2891543,4403754,5060910,5915703,5520432,4797224,4468775,5390390,3811617,1443584,2298893,3745311,4074017,4205087,4598560,4729375,5781034,6108711,7423801,8806224,10056804,11899265,13807516,14793385,14530213,15056559,8282198,852737,855309,789516,723723,789003,789003,789003,723210,789003,920073,1116422,2298895,4336160,6111542,7099466,5061685,2959397,2960685,2960687,3026480,3092271,2697513,2500134,3026478
328965,328963,526083,2104600,1511950,788227,393728,262912,788485,853250,1116163,1838857,2232585,2955534,4072986,4401436,5058851,4006163,3874579,4401436,4072216,2887942,2757128,3744021,4927267,6242098,7426370,7163198,6505268,6833974,7095604,6568745,6042401,5581850,6503720,7029294,7489332,9002057,10712162,7819588,1179904,919814,919814,985864,985866,985866,789003,657930,723723,789516,789257,985607,1838857,3877927,4800058,3616557,3091242,3026478,3223859,2697515,2500134,2631720,3026478,2302755
394758,526085,1841173,1840916,525313,459520,197120,327936,722435,1313029,1772035,3350292,4269850,4466455,4925977,5057047,5911842,7161652,6898480,7160882,6963503,6173987,7555125,9067850,9396300,9462347,10449242,10778207,10778719,10712926,10777693,10580314,10778206,10186070,8936262,8081723,7095087,7489847,6634025,4793110,3480081,2429451,1772549,1312259,918530,788228,920073,854796,789516,723723,723723,789257,1051400,2630432,3353901,3288621,3289137,3223344,3157551,3025965,2828586,2565414,2697000,2697000
328706,1775382,1511951,656642,525313,328706,327936,525056,918272,1969413,3940630,5123615,6372394,7753017,8871237,8212537,7356970,8803903,9593419,9527110,9592903,9526597,10118218,10446670,10315082,10644047,10973014,11302492,11172187,10909015,11171672,11434846,11566945,11303519,10975326,10712413,10712671,10318685,10383708,9660501,8806735,8150093,7230020,6046006,4270880,2824209,1707271,1050116,919814,985866,789257,920589,1315347,789003,920589,1775898,2368035,3091758,2894379,2762793,2762793,2499621,2236449,2170656
1379594,1972501,591106,525313,460290,591106,525056,984577,2166279,3414029,5911843,8607297,9658698,10184781,11302490,11565403,10907473,10973266,11960161,11631196,11368024,11301718,10972752,11169617,11366741,11564120,11433563,10973527,11369312,12027496,12553325,12553580,12619373,12685166,12750190,12487018,12224362,12026985,11895399,11040090,10053454,9790798,10054996,9660753,9660755,8280133,6373425,3940630,2101000,1115909,919560,1052429,723210,65793,65795,65795,328965,1381653,2302755,2631720,2697000,2499621,2433828,2170656
2629402,1116422,525313,525315,722692,525056,787200,2035206,4466974,5977638,9593933,11631457,11696989,11959647,12024924,11959129,12551266,12485475,12419682,12419682,12222303,11828315,11828315,11828315,11959133,11498327,9722947,10052425,12290414,12817012,13343353,13737852,13343094,13802877,13604985,13276020,13539193,13802111,13539193,12749677,11696476,10577994,10644300,10710607,10908500,10711636,10054996,8543305,5782574,3152915,1838344,1313029,393216,393216,393216,262144,262144,262144,591106,1643796,2630691,2367006,1708046,2563096
2102547,852737,656642,722435,1050116,1707271,2561037,3743251,5451294,7817781,10645332,12091747,13012848,13012589,13144173,12881001,12815208,13012587,13012587,12881001,12815208,12749928,12749928,12618344,12814956,11236438,8802358,10579285,12224110,12487536,12948083,13869185,14000771,14395015,14262662,14525836,14789523,14921109,14526349,13933697,12880235,11564375,11499096,11565656,11105362,11566685,11369564,10515032,9660753,7688253,5189410,4006425,3744282,3086869,2428939,1771522,1245440,720896,655360,589824,589824,1048832,3677976,7624268
1905166,1378822,919043,984836,1970443,2890002,3941402,4597271,5844507,9461319,12092260,13342067,13671032,13473651,13473138,13473136,13802103,13671030,13736823,13736823,13671030,13802616,13737336,13473910,13342326,10644560,9658183,12158319,11631975,10316113,11829863,12751219,14066564,14526347,14920594,15052182,15250590,15184797,14921109,14394248,13603958,12155997,11498582,12026207,11566167,12224611,12554091,11436127,11830117,11107169,9332049,6372396,4465687,4926755,5255979,5059113,4993320,5848629,6111799,5059111,3744023,4006166,7292985,9068366
2167562,2233613,1181696,1708039,3548445,3481878,4204057,4201484,6698787,9921609,13276534,14131583,13802616,13934202,13934202,13999995,14263169,14131583,14131583,14197633,14131840,14066047,14131840,14000256,13408634,11632738,10579798,11895660,11434854,9197892,11961968,13014139,13408636,14527117,14855316,15184797,15579556,15316384,14920596,14525323,13735544,11366996,9327928,11631708,12685162,12554857,13344634,13344636,12225643,11435873,11370341,9792339,6503980,4070929,4334618,4795169,5254692,7556416,10581605,11238504,10777953,10317145,9790029,9526599
3482904,2890513,2035974,3680799,3482391,3612948,4400921,4662289,8145974,10776148,13605498,13868411,13934202,14065788,13999995,14263169,14329221,14198150,14198150,14132357,14395784,14329991,14263943,14132870,14001802,12686201,10514521,11633516,11173226,8475713,12949122,13343620,12816501,14461324,15053209,15447970,15448229,15250591,14789010,14196612,12617063,10841166,9920837,11171674,12751216,13541500,13739394,13673346,12949366,12159850,11041115,10515032,9727577,6570032,4334103,4663068,4991004,5647390,8474941,10973275,11696739,11630431,11236186,10973014
4534566,3218706,3481878,4337187,2955788,4730916,4269078,4990741,8014388,11565662,13736572,13999230,14460035,14328195,14393988,14262916,14395531,14724755,14724757,14658962,14527630,14527630,14725009,14462353,14528407,13081219,9462347,12291705,10385254,5713951,11305326,13540999,12750708,14592142,15184027,15578786,15381923,15381407,14854288,12880750,12486505,12355432,11105883,9329731,12290416,13737860,14198411,13870214,13541249,13212286,12949627,11502442,9332047,8083012,5452582,4597275,4859934,5187870,6239014,9001546,10908253,11368033,11630692,11762278
4731171,4205085,5455152,3678741,3283983,5125159,4400664,5188120,7619629,11433563,13472887,14065023,14328195,14525575,14722954,14921105,14987929,15054238,14988445,15054238,14725527,14659734,14922906,14857370,15055009,13804944,9132869,10712160,10845805,6240808,11042154,13870478,12882040,14855316,15184027,15578786,15382177,15315613,13538682,13209715,13670525,12619122,11961451,9856591,7355688,12750714,13408384,13869189,13737860,13278079,13344131,12949888,12029301,10582888,7689285,4531480,4465689,4925727,5319456,6897457,9396302,10842719,11302241,11630692
5322536,6441789,4797738,2560776,4204572,5387818,4926238,5516572,8408631,12288615,13999231,14393988,14722954,14723467,14723728,15053209,15317411,15449510,15185825,15185825,15054238,14791579,15120544,15252131,15252388,14462872,10053971,8606527,10252124,9660503,13936532,13278341,13211518,15118486,15184281,15249820,15447969,14723730,13604732,14591370,13736320,12487282,12093039,11633003,5185550,9461068,13012346,12946293,13605247,13935239,13541510,12818302,12686461,12621697,12162178,8413008,4268824,4203032,4991520,5451040,7029041,9856853,10710620,10841690
6835775,5783859,3350546,3876890,5125929,5256230,4860443,5319193,8342325,11828064,14130817,14459781,14855053,14921105,15053209,15185310,15252131,15383463,15186084,15120291,15120545,14857372,15054752,15383717,15449769,14989216,11632233,8408119,10118737,10908510,14001553,13541000,13869448,14789521,14723215,14789008,14723728,13671040,13341303,13998979,13539456,12421491,12422004,12093554,8804165,11764337,12288625,12814454,12486768,12421489,13540999,13607305,13015168,12818047,12687492,12162178,7689544,3874066,4202262,4728348,5451040,7620921,10580063,10908253
6112824,4270877,4402463,5191979,5454122,4795420,5386530,5845022,7815982,11630431,14525577,15051919,14986639,15052691,15250588,15250848,15251620,15251877,15251877,15186084,14988959,14988446,15120291,15383463,15581357,15515051,12882300,10446931,10511950,10380364,11828838,14592658,14197384,14263175,14196869,14262662,13736318,13275767,13143670,11235677,10907483,12553337,12619128,12554105,9462093,14527643,11566190,11960689,13473410,12618101,12224370,14066574,14198415,13541000,13278087,12489600,10977906,6438966,3610125,4268055,4859164,5384220,8409409,11237993
4666406,4797222,4731682,6309429,5650729,5979178,6241837,5977378,7026723,10840915,14525577,14855053,15118484,15053463,15119262,15119780,15186599,15187115,15187628,15252906,15186599,14989220,15187113,15450287,15516080,15647150,13606793,12223596,11103571,11234644,13736318,14328968,14196869,14197123,14196610,13999231,13670266,13736061,14525325,10183247,8210488,13211783,12816507,12817277,9659472,15186086,11765110,10975081,14263444,13736328,11434856,13606025,14527125,14263953,13738379,13081223,12292481,9727585,4004883,3610127,4464407,5121564,5976096,10383199
4402980,4205855,5586478,6703930,6308141,7360316,5584420,5385499,6961702,10709844,14262405,14920335,14986387,14987418,14857121,15055530,15188658,14992308,15188917,15517882,15320244,15122865,15188658,15583416,15648696,15450287,14594201,13474690,12881011,11696478,13275767,13802111,13604475,13670266,13932668,13932923,13669496,13143924,13670014,8604215,5908762,12685954,13212037,13343621,9988439,15187115,13214868,12293253,14067352,14197910,11566444,13212037,14856862,14330518,14001810,14133911,13081737,10714219,5386279,3215369,3938833,4661528,5252119,8475460
4666665,3416339,5651501,6571831,6965558,7162937,4334869,4991000,6961959,9920841,13275767,14920592,15184279,15448227,15581103,16306885,16572115,16046797,15651013,16111050,15913669,15518652,15518652,15978433,15648955,15253166,14988705,14461587,14066568,14328970,14197384,14197384,14459784,14524807,14393219,13998461,14130049,13933186,14722704,11236448,4790281,9396049,13541261,14133396,10975334,15121322,14926513,13347483,14134176,14461599,11895925,12620159,14857121,14857121,14791328,14660255,13937300,11766137,6175024,2886404,3741200,4398356,4923156,7883325
4008737,4008222,5915445,5848621,6571315,6571315,3808784,5912874,7357232,9658185,12749423,14789006,14987416,15317670,15647924,16374220,16772835,16640480,15585991,15848392,15716292,15058362,15189435,15978435,16043713,15187373,14790299,14328718,14592660,15645346,15447969,15250590,15250074,15117460,14919052,14590087,14524809,15314841,15709858,13407363,6500129,7093294,12949383,14397083,11895923,15252138,15584443,13347740,14331814,14528164,12225661,12422782,14791330,15186345,14857380,14923173,14002839,11963516,6109231,2951684,3609100,4398101,4857363,7554360
4074528,3942683,4796964,5454122,7427653,5124385,4335128,6505011,6502439,8671291,12486251,14460041,14855830,15054752,15319214,15321273,15718347,15719376,15454405,15979978,16111050,15584706,15386814,15715777,15978433,15055787,14790299,14394511,14197900,14855830,14855830,14658451,14723730,14854288,14656134,14195329,14656395,15380636,15315100,14197649,7027243,5975326,12752774,14528669,11237993,14002071,15123890,13347994,14397861,14725543,12620419,12357246,14594462,15055013,14857634,14726048,13805460,11963516,6043438,3083270,3609100,4200977,4857363,7422774
4863785,3153167,4270620,5981238,6835775,4269335,5190178,6307630,6436646,8210997,11104341,14328196,14986900,15251101,15120545,15121833,15255478,15914439,15914439,16111048,16242634,15716290,15518398,15978433,16043713,15187373,14593947,14000521,13605247,13605245,13604732,13604986,13604473,13801082,13932411,13866618,14195329,14787981,14854292,12552824,5053966,7752507,13607567,14067605,11435885,15713459,15913406,13938848,14199453,14593185,12554113,12751745,14659740,14659740,14594460,14265495,13673358,11963258,6174765,3477512,3741454,4069391,4659984,7817278
5061163,3811097,4205085,5389359,5323566,4269850,6242866,6175528,6239780,8211767,10775376,13998461,15052178,15381658,15119515,15186338,15121835,15254449,15386037,15188915,15254708,15057329,15188658,15912381,15715002,15253421,14331029,12618868,11696735,11959648,13078129,13933438,13999231,13603958,13603958,13471859,13340274,13668985,13340281,6696731,6238238,12094074,12949122,13278087,10120025,14462622,13280659,13280146,13408394,14394260,12750718,13080451,14527125,14264722,13804685,13607565,12949635,10779242,5385249,3674891,3741453,4135182,4857361,9198670
4995117,3745050,3087120,4074015,3810843,4796709,6308661,6109224,6765609,7619115,10445641,13735031,14788747,15183764,15250588,15119262,15120291,15120804,15120806,15120806,15318185,15055013,14858148,15450285,15713972,15318699,13474437,10775637,10379335,11432023,13341562,14328970,14130819,14195840,14261888,13800824,13077101,13142641,13011059,6432788,9263428,12554105,13014655,12751483,9922387,15120293,10317151,11632753,13209727,13998983,12223342,13079421,14329486,14132361,13212288,13212548,12358014,9266775,4135441,3938833,4267027,4068874,6501412,11434856
4074530,2561291,2429705,2890256,3218706,5257260,5584938,6833204,7160367,7290150,9327930,13340273,14722439,14591881,14921107,14987418,15054238,15186338,15185825,15120031,15120031,14922653,15054239,15383463,15318953,15055011,11829612,9393984,10050885,10708815,12683893,14592660,14065798,14525577,14459784,14524805,13669496,13208688,12813678,9458494,11105115,11895658,12356979,12554104,10251352,14527643,9723727,11630952,13077111,12879984,12355182,13737603,14132359,13803396,13541253,12752254,11964286,6043177,3740683,4530199,4003596,4923408,10185557,12947833
2364941,2364171,2232072,3153428,4666406,4797221,4927265,7097146,7226675,6961700,8209195,12419171,14656646,14591367,14657420,15184279,15185310,15054238,15120031,14922652,15053724,14987931,14987931,15120031,15186084,14396568,10316373,8605498,9987150,11434596,13869965,13869965,14329488,14986902,14854803,14920081,14459784,13472117,12945773,13143154,12552044,11500641,12290416,12159346,9462093,12355960,11104608,12946295,12879984,12880752,13671810,13737860,13080184,13080700,12751996,11963256,8345932,3741453,4398613,4003594,5120786,9593679,13079419,13210489
1838855,2693651,3614238,4864046,4402980,3612947,4993571,6505522,7227445,7027752,7617571,10971983,14393472,14525058,14722439,14789006,14790291,14922136,14922134,14790548,14856084,14592912,14724755,14856343,14593688,13277828,9395271,9790029,9593679,9528399,13804944,13278341,13935243,15052695,15183514,15380893,15512733,13867647,13998461,14327681,12815470,11763811,11500898,11698795,6632994,9000515,13144444,13078392,13407353,13802624,13738114,13146493,12357490,12159859,11108201,7753534,4333074,4136209,4332559,6042401,10448988,12553588,13342075,13539452
2102029,2627858,3482652,4271655,3218708,3481364,5125159,5584936,6701359,7488816,8341555,9130551,13274480,14261627,14129787,14327681,14526088,14592140,14592394,14395015,14591880,14395015,14527117,14658962,14396562,12685690,10053456,11172454,10055774,5450779,12291707,13540230,13539456,14854803,15183514,15380894,15710372,14394252,12485222,14130302,13868158,12290155,11829863,10843486,7751216,11698795,14001034,13935239,14198665,13606528,13343356,12422770,11238757,9068364,6569262,4530451,4398867,4661778,7423539,10909280,12685174,13079673,13210487,13736318
2102029,2496787,2496272,3153687,3219221,3876636,3546642,4729886,6109481,7028781,8803389,8407087,10774346,13866099,13801076,13998712,14196609,14328708,14197376,14065277,14196863,14131583,14329221,14263945,13869446,12356209,10381908,11961968,9858395,5778974,12225401,12882300,13407870,14854801,15249307,15578786,15579556,15447199,13669498,12748649,13736571,13144948,12224362,9987659,10646359,13804423,14264974,14330765,13607042,12882805,11369564,10054222,8804674,7424054,6108970,4596244,4727571,8081469,11106658,12290157,12948087,13407868,13538939,13802111
1707785,2036750,1905164,1773062,2956308,3482393,2823434,4335643,5452580,6043171,8540732,9789253,9195827,12484446,13669490,13801333,13802103,13868411,13933689,13998712,14064505,13867896,13934204,13604985,13144948,11763043,10315599,11763562,10580317,8409407,13145474,12684664,13604995,14723476,15051928,15381407,15447970,15184797,14920081,13735289,13011821,12749417,11565402,10315848,12158822,14198662,14199433,13607296,11830115,10316876,10185292,10383189,9463376,7555640,4924435,4924435,8936262,11304037,11961192,12881522,13144694,13341560,13736320,13933699
1708300,1576714,1510921,1247234,2496272,3153685,2560778,4007195,4466716,5451551,7291953,10185040,10512202,10840137,12616802,13143657,13144173,13144173,13604208,13735281,13801587,13604208,13603954,13603956,12354405,10841426,10315086,11565412,10645081,9329221,12224112,12816249,14394765,14789523,14986389,15183514,15447199,15381406,14986387,14459012,13208685,12287837,11038029,11499863,13408887,13212021,12094056,10777427,10119499,10974554,10975583,9659983,7094574,4529162,5647128,9725778,11566693,12289385,12618350,12815216,13144181,13736318,13933699,13999492
1247495,1313288,1247495,1115650,2167822,2758930,2166280,3152915,3809816,4466203,5451551,7423539,10316113,10446409,11103309,11432528,11892825,12353376,12550239,12813411,12814181,12748388,12550239,12681827,12484964,9853504,10380877,11630946,11170395,10907223,11894629,13210487,14460043,14723215,14920081,15051669,14920596,14854803,14657163,14129790,13010792,11563346,11235149,11696729,12027234,11172184,10448462,10711636,11171933,10054484,8345156,5845537,4002818,6304544,10711131,11631459,11762530,12288615,12420201,12880750,13538682,13867647,13933186,13933186
1182216,787457,1510667,1510408,2036236,2364688,2166793,2429451,2626571,3283472,4071958,4662037,7226160,9395524,10380875,10577994,10774859,11103311,11234381,11563346,11826518,11694932,11826005,11826005,11826264,9655612,9656641,11170393,12025702,12617837,12881776,14066050,14131330,13802365,13867647,14393991,14524809,14459014,13866875,13142894,12221022,10839623,11169615,11828828,11040341,11172185,11633254,10580827,8673090,6766124,4661778,3937542,7028013,10316373,10644051,10577997,11432536,11893085,12485222,13143152,13406324,13341303,13604475,13736061
1642766,786944,1773580,3615268,2233615,2102027,2167820,2364686,2824722,2495244,2625801,3216907,4925725,5845537,7291437,8935489,9790023,9854531,10182467,10379589,10707783,10970698,11168077,11299663,11431507,11103312,9853504,10446670,12092778,13079671,13539706,14000256,13210227,12815469,12814956,13011821,13471859,13537652,13011308,12090206,10905932,10050881,10446922,10907986,10776916,10646361,9594962,7621948,4925725,3609865,3740422,6568232,9329221,9393471,10182469,10971726,11827035,12682343,13208687,13340274,13406067,13406067,13340274,13405813
3354155,1050629,1115648,3352096,2496785,1707269,1642246,1838855,2956823,2956309,2824209,2823180,3480851,3874066,4201484,4529932,6765609,8475198,8605755,8473911,9130812,9525057,9853506,10182469,10577227,11169366,11169880,10776148,11500898,11895656,12092776,12355432,12026981,12355432,12552298,12354406,11828062,11630685,11433306,10512463,9658183,9396040,9133639,9134411,8805705,7490874,5912874,4071959,3348497,4005912,6635827,8870987,10052944,10972501,11958367,12549988,12681573,13010538,12813929,12813929,12813929,12616550,12748649,13077614
4406589,3287592,1641994,3417887,2299408,1707271,1904650,2036236,1838342,2364172,2824209,2890002,2231815,3612696,4466716,3413769,2887684,4861215,6833976,6240810,5977125,6831405,8343614,8868929,9329221,10316116,10645081,10645080,10645080,10447699,10776664,11040349,11304037,11370343,10777694,10842717,10316373,9725008,9133130,8870987,8411725,7557445,6571579,6243387,5520693,3810847,2627344,3285274,4403242,6243903,8413269,9727326,10712162,11302240,11366745,11628888,11497300,11497299,11498069,11761239,12089690,12550757,13274993,13736058
4604483,4801347,4405813,4142126,2168336,1839373,1575431,2365201,2693651,3416859,3218967,3021588,2495758,2034693,3875868,4270880,3284501,3744536,5388846,4927267,4005652,3610378,4201486,5582880,6964020,8477257,8740429,8673866,8476229,8804678,9461582,9593422,9002055,8409920,8014649,7159340,6961961,7093806,7358006,6306864,5322801,4732207,4338478,4141358,4076082,3747630,2498076,2694941,3746600,3943204,3810075,4532510,5452069,7686971,9725008,10184013,10643020,11431506,11761239,12419423,13273962,13603443,13867898,14131583
4473413,4538690,4735808,4735037,2431769,3484711,3221026,2365201,4009766,5588026,5127218,3482139,3022102,2364172,2232072,4008737,3613979,3547671,4534050,4928295,4927780,4796194,3678228,2822921,3217938,4796970,5783865,5388848,4335390,4333848,5121564,5054740,5251345,5843480,8080442,10580574,11369833,12225401,13081486,6636603,3811364,3879729,3945522,3880245,3814452,3814452,3880758,3091242,3024936,3024420,2892320,2826270,2496533,2429452,5256233,9464407,12158569,12551266,13011558,13406315,13801074,14130041,14131070,14328195
4276034,4407620,4407102,4406589,3485741,4077108,4998209,3484711,2891545,4535855,4798512,3153688,2562067,2562580,2233100,2298379,3547932,4600874,5389875,6113082,6310461,6771014,6245699,4140582,2430481,1509638,1969930,3087641,3350041,3480083,5056544,8805202,11370868,11897466,13476755,14989994,14792615,14661801,12031371,5257010,3879216,3618102,3552309,3618104,3748920,3486518,3618104,3354932,2828588,3157553,2697000,2631207,2433828,2762018,2430994,3744021,8148543,12291182,13079154,13341552,13998712,14393470,14394242,14328195
3815485,3881276,3749690,3617588,3749174,3749174,4078139,4275003,3813682,4471353,4009772,2496533,2168340,2431257,3812395,5522754,6903889,6442824,5718840,4995117,5455670,5390390,4600620,3745825,2891032,3417635,3812134,3745312,5782584,9531497,11569278,14134689,13937826,11899015,10848125,9598830,9993590,8941419,4995642,3549740,3419698,3157555,3223348,3289141,3289141,3288886,3092020,3157813,3157300,2631211,2960174,2697002,2631209,2959658,2760994,2760475,2758670,5650988,10384735,13211516,13604985,13802105,13933437,13999743
3223606,3289399,3223605,3092019,3026226,3092019,3157812,3223348,3288886,3617336,4011063,2892582,3024686,3025200,3156786,3616823,4602687,5194565,4734267,4076337,3944496,4207668,3944496,2826015,2431772,3418926,4207929,4075314,4402993,6112068,7032139,7361104,5848894,4205613,3614504,3483177,3352363,3023659,2959153,2960182,2828850,2763314,2829109,2894902,2829625,2829626,2895680,2764864,3093057,2632246,2170918,2960176,2828588,2960174,2828072,3025449,2696225,3154715,3940885,6898738,11108199,13475717,13870477,13410439
2829109,2829109,2763316,2829109,2829109,2763316,2829107,2763316,2829111,2829111,3026490,3026235,2632508,2764610,2830663,2830663,2829889,2960960,3224132,3421511,3289925,3289925,3618372,3618115,3092030,3092030,2829628,2763835,2959931,2696502,2564144,2629937,2630966,2828858,2960446,2895167,2829374,2895169,2763841,2501438,2501692,2435899,2370365,2436416,2437190,2503244,2503761,2438227,2437968,3094866,3027518,2434090,2894383,3091760,2762795,2631207,2893863,3156776,3089440,2890516,3415571,6244155,8152407,6177847
2830139,2764346,2830139,2830139,2895932,2895418,2829625,2829626,2961473,2961989,2765124,3159630,3094096,2831954,2898265,2964058,2898519,2963542,2963540,2963540,3029335,2897234,2830667,2896458,2896460,2830924,2830924,2896719,2896719,2896719,2962512,2962512,2831696,2634830,2700110,2699855,2634062,2765648,2699855,2568524,2765385,2633799,2436936,2503759,2635608,2636382,2440034,2505829,2505829,2899038,3489106,2895418,2894641,3091760,3025967,2894381,2631207,2762793,2499107,3419694,3287078,2892061,2892061,2826268
3028036,2962243,3028036,3290438,3224643,3224643,3224384,3158850,3159628,3160659,3095126,3358302,3161439,3161697,2964579,3227751,3228005,3096419,3096419,3162212,3228005,3030111,3029337,2963542,3029335,3095130,3029337,3095130,3029337,3029337,3029337,2963544,2832472,2832474,2832474,2832474,2898267,2832474,2897497,2831958,2831441,2634830,2635347,2832987,2702690,2702953,2637932,2441325,2441325,2703208,3490402,3225675,2697521,2960174,2697515,2697515,3025967,2697002,2960174,3288623,3354416,3551282,3814454,3551282
2830916,2962502,3093575,3159368,3027782,3028036,3027264,3158852,3094350,3095126,3095644,3161697,3161701,3096167,2899304,3096683,3031144,2965351,2965351,3096937,3096937,3030372,2964061,2897751,3159638,3290452,3552597,3552597,3486804,3486804,3486803,3486803,3486804,3421524,3421524,3355731,3421524,3421013,3421011,3420496,3420492,3288906,3354701,3421524,3422301,3423077,3161190,3226729,3095143,3489383,3882591,3749711,3091509,3157553,2631209,2631722,2960174,3289139,3157553,3486518,3223346,2960176,2960176,3157555
